time,comp_dis,comp_auto,comp_conn,batt_cap,batt_volt,batt_cur,batt_temp,mas_dn,mas_up,mas_lt,mas_rt,mas_a,mas_b,mas_x,mas_y,mas_l1,mas_l2,mas_r1,mas_r2,mas_lx,mas_ly,mas_rx,mas_ry,imu_cal,imu_hdg,imu_rot,imu_euler_pitch,imu_euler_yaw,imu_euler_roll,imu_acc_x,imu_acc_y,imu_acc_z,gps_x,gps_y,gps_pitch,gps_yaw,gps_roll,gps_hdg,gps_rot,gps_acc_x,gps_acc_y,gps_acc_z,gps_error,gps_gyro_x,gps_gyro_y,gps_gyro_z,left_vel,left_cur,left_pos,left_volt,left_temp,right_vel,right_cur,right_pos,right_volt,right_temp
00016225,0,0,0,64.000000,12880.000000,970.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,96.000000,0.000000,0.000000,0.000000,0,276.055981,276.055981,0.960800,-83.944019,-1.293197,0.190186,0.063477,-0.928955,-0.640481,0.660961,4.927406,-177.020622,-0.034496,182.979378,0.000000,-0.604980,0.181885,-0.950684,0.009838,0.190186,0.063477,-0.928955,174.733333,114.000000,25.165556,8944.000000,35.000000,160.333333,346.000000,19.917778,8858.000000,35.000000
00016245,0,0,0,64.000000,12880.000000,970.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,96.000000,0.000000,0.000000,0.000000,0,278.352191,278.352191,0.993723,-81.647809,-1.406165,-0.143311,0.038330,-1.123779,-0.631733,0.655477,5.115055,-177.457631,-0.041559,182.542369,0.000000,0.467529,-0.011230,-0.877686,0.009829,-0.143311,0.038330,-1.123779,173.600000,132.000000,25.224444,8907.000000,35.000000,164.733333,391.000000,19.972222,8889.000000,35.000000
00016268,0,0,0,64.000000,12880.000000,970.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,96.000000,0.000000,0.000000,0.000000,0,280.635457,280.635457,1.155239,-79.364543,-1.533407,-0.088135,0.183105,-1.125977,-0.635256,0.674120,4.773133,-175.179285,-0.015678,184.820715,0.000000,-0.242188,0.022217,-1.672119,0.009829,-0.088135,0.183105,-1.125977,175.933333,166.000000,25.282222,8901.000000,35.000000,161.933333,239.000000,20.026667,8901.000000,35.000000
00016288,0,0,0,64.000000,12896.000000,979.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,94.000000,0.000000,0.000000,0.000000,0,282.884828,282.884828,1.199016,-77.115172,-1.654329,0.059082,0.120117,-0.675293,-0.646278,0.697035,4.812109,-172.647388,0.080955,187.352612,0.000000,0.378418,0.051025,-0.611084,0.009811,0.059082,0.120117,-0.675293,177.200000,176.000000,25.340000,8895.000000,35.000000,142.933333,265.000000,20.076667,8852.000000,35.000000
00016311,0,0,0,64.000000,12896.000000,979.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,93.000000,0.000000,0.000000,0.000000,0,285.002630,285.002630,1.454809,-74.997370,-1.823752,0.037109,0.225098,-0.887695,-0.648878,0.716134,4.693605,-170.461373,0.129817,189.538627,0.000000,0.482666,-0.565674,-0.521973,0.009811,0.037109,0.225098,-0.887695,171.733333,170.000000,25.398889,8796.000000,35.000000,128.666667,381.000000,20.122222,8815.000000,35.000000
00016331,0,0,0,64.000000,12896.000000,979.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,89.000000,0.000000,0.000000,0.000000,0,286.893868,286.893868,1.866777,-73.106132,-1.981992,0.152588,0.263184,-0.988037,-0.650583,0.734991,4.275534,-168.450114,0.139407,191.549886,0.000000,-0.462402,-0.534668,-1.015381,0.009811,0.152588,0.263184,-0.988037,173.666667,153.000000,25.456667,8679.000000,35.000000,107.733333,577.000000,20.161111,8562.000000,35.000000
00016354,0,0,0,64.000000,12896.000000,979.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,87.000000,0.000000,0.000000,0.000000,0,289.085553,289.085553,2.020851,-70.914447,-2.059149,0.150635,0.338379,-0.738281,-0.650371,0.765103,4.263280,-166.064452,0.189115,193.935548,0.000000,0.434326,-0.076660,-0.976074,0.009811,0.150635,0.338379,-0.738281,168.400000,122.000000,25.542222,8341.000000,35.000000,102.733333,854.000000,20.213333,8267.000000,35.000000
00016374,0,0,0,64.000000,12896.000000,979.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,83.000000,0.000000,0.000000,0.000000,0,290.265817,290.265817,2.019181,-69.734183,-2.168092,0.135986,0.313721,-1.432373,-0.643527,0.771108,4.516960,-168.880238,0.103268,191.119762,0.000000,0.400879,0.339844,-0.389160,0.009769,0.135986,0.313721,-1.432373,163.466667,100.000000,25.597778,8143.000000,35.000000,114.333333,892.000000,20.248889,8002.000000,35.000000
00016394,0,0,0,64.000000,12896.000000,979.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,83.000000,0.000000,0.000000,0.000000,0,291.412777,291.412777,2.159645,-68.587223,-2.357651,-0.049805,0.126221,-0.988037,-0.642454,0.792350,4.294511,-167.708192,0.193942,192.291808,0.000000,-0.188477,0.412842,-1.403809,0.009769,-0.049805,0.126221,-0.988037,159.600000,76.000000,25.652222,7854.000000,35.000000,117.400000,752.000000,20.287778,7718.000000,35.000000
00016417,0,0,0,64.000000,12896.000000,979.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,82.000000,0.000000,0.000000,0.000000,0,292.518351,292.518351,2.172837,-67.481649,-2.476748,0.032227,0.191162,-1.207764,-0.622652,0.828510,4.409905,-165.986492,0.262647,194.013508,0.000000,0.716309,0.518799,-0.481201,0.009721,0.032227,0.191162,-1.207764,151.266667,70.000000,25.704444,7712.000000,35.000000,121.866667,581.000000,20.328889,7694.000000,35.000000
00016437,0,0,0,64.000000,12896.000000,979.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,79.000000,0.000000,0.000000,0.000000,0,293.514407,293.514407,2.167443,-66.485593,-2.520429,-0.002197,0.156250,-0.759277,-0.618906,0.849979,4.149912,-164.941255,0.190897,195.058745,0.000000,-0.170654,0.468750,-0.986816,0.009721,-0.002197,0.156250,-0.759277,155.533333,68.000000,25.757778,7620.000000,35.000000,124.933333,472.000000,20.371111,7607.000000,35.000000
00016460,0,0,0,64.000000,12896.000000,979.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,77.000000,0.000000,0.000000,0.000000,0,294.372490,294.372490,1.955843,-65.627510,-2.691159,-0.257324,0.179199,-0.950195,-0.609875,0.877737,4.191153,-163.578782,0.294120,196.421218,0.000000,0.250488,0.326904,-1.085693,0.009683,-0.257324,0.179199,-0.950195,156.066667,59.000000,25.810000,7484.000000,35.000000,124.466667,416.000000,20.413333,7380.000000,35.000000
00016480,0,0,0,64.000000,12896.000000,979.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,74.000000,0.000000,0.000000,79.000000,0,295.053459,295.053459,1.834319,-64.946541,-2.742145,-0.279785,0.167480,-0.916992,-0.605099,0.899072,4.363590,-162.847488,0.335797,197.152512,0.000000,0.712891,-0.389893,-0.548340,0.009683,-0.279785,0.167480,-0.916992,158.266667,36.000000,25.862222,7361.000000,35.000000,122.133333,354.000000,20.454444,7207.000000,35.000000
00016503,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,74.000000,0.000000,0.000000,79.000000,0,295.597644,295.597644,1.720952,-64.402356,-2.853320,-0.105713,0.197266,-0.696777,-0.597155,0.922841,4.222659,-161.821047,0.297152,198.178953,0.000000,0.073242,-0.153076,-1.127930,0.009663,-0.105713,0.197266,-0.696777,178.333333,194.000000,25.915556,9880.000000,35.000000,73.933333,550.000000,20.490000,1626.000000,30.000000
00016523,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,72.000000,0.000000,0.000000,126.000000,0,296.072767,296.072767,1.528492,-63.927233,-2.866794,-0.020996,0.158936,-1.039551,-0.591459,0.942927,4.255304,-161.330598,0.339574,198.669402,0.000000,-0.739502,-0.590576,-0.761719,0.009663,-0.020996,0.158936,-1.039551,219.266667,513.000000,25.984444,11667.000000,35.000000,27.866667,694.000000,20.500000,-37.000000,35.000000
00016543,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,66.000000,0.000000,0.000000,127.000000,0,296.864465,296.864465,1.441923,-63.135535,-2.958107,-0.101562,0.123779,-0.992432,-0.567542,0.965783,4.092533,-160.179821,0.352973,199.820179,0.000000,-0.613770,0.692627,-0.882324,0.009664,-0.101562,0.123779,-0.992432,229.600000,608.000000,26.098889,11728.000000,35.000000,4.933333,695.000000,20.502222,-3776.000000,35.000000
00016566,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,60.000000,0.000000,0.000000,127.000000,0,297.679017,297.679017,1.171467,-62.320983,-2.959741,-0.321045,0.055664,-0.949463,-0.560791,0.985282,4.556609,-159.277143,0.355567,200.722857,0.000000,1.647217,0.042236,-1.052734,0.009664,-0.321045,0.055664,-0.949463,216.333333,362.000000,26.174444,11802.000000,35.000000,-29.066667,891.000000,20.493333,-5279.000000,35.000000
00016586,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,-3.000000,127.000000,0,298.963034,298.963034,1.404168,-61.036966,-3.004570,-0.268799,0.259033,-0.869629,-0.555337,1.002199,3.866462,-158.257245,0.353837,201.742755,0.000000,-1.801270,0.205078,-0.821533,0.009664,-0.268799,0.259033,-0.869629,194.866667,508.000000,26.241111,11673.000000,35.000000,-26.866667,1487.000000,20.484444,-5858.000000,35.000000
00016613,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,52.000000,0.000000,-2.000000,127.000000,0,301.086415,301.086415,1.328636,-58.913585,-2.926609,-0.455566,-0.279053,-0.619629,-0.536938,1.000850,4.444514,-156.286654,0.428738,203.713346,0.000000,0.747314,-0.163330,-0.266846,0.009687,-0.455566,-0.279053,-0.619629,185.400000,872.000000,26.302222,11772.000000,35.000000,-53.600000,1513.000000,20.473333,-6104.000000,35.000000
00016633,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,46.000000,0.000000,-3.000000,127.000000,0,303.423419,303.423419,1.655573,-56.576581,-2.760013,0.232910,-0.057617,-0.821045,-0.529458,1.020325,3.880780,-153.977708,0.386293,206.022292,0.000000,-1.397461,1.093262,-0.403809,0.009687,0.232910,-0.057617,-0.821045,197.533333,1159.000000,26.397778,11753.000000,35.000000,-65.066667,1208.000000,20.435556,-6862.000000,35.000000
00016656,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,41.000000,0.000000,0.000000,127.000000,0,307.601642,307.601642,1.073527,-52.398358,-2.538290,-0.296387,-0.100830,-0.874756,-0.588489,1.066950,4.295819,-149.745464,0.611152,210.254536,0.000000,0.726562,1.204834,-0.046875,0.009724,-0.296387,-0.100830,-0.874756,198.200000,1083.000000,26.463333,11722.000000,35.000000,-26.000000,1220.000000,20.423333,-6856.000000,35.000000
00016676,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,30.000000,0.000000,-2.000000,127.000000,0,311.046577,311.046577,1.100975,-48.953423,-2.413341,-0.481201,0.016846,-0.814209,-0.591336,1.050487,3.460156,-151.733677,0.612794,208.266323,0.000000,0.084229,-0.061523,-1.439209,0.010310,-0.481201,0.016846,-0.814209,204.133333,997.000000,26.530000,11852.000000,35.000000,-17.666667,1450.000000,20.417778,-5230.000000,35.000000
00016699,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,30.000000,0.000000,-2.000000,127.000000,0,314.864565,314.864565,1.248109,-45.135435,-2.240973,-0.350098,0.055664,-1.379150,-0.585661,1.113450,3.335178,-141.689501,0.519207,218.310499,0.000000,-0.255127,0.374023,-0.631348,0.011354,-0.350098,0.055664,-1.379150,204.466667,906.000000,26.597778,11704.000000,35.000000,-26.933333,1540.000000,20.407778,-5569.000000,35.000000
00016719,0,0,0,64.000000,12872.000000,1012.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,25.000000,0.000000,-2.000000,127.000000,0,318.944298,318.944298,1.256218,-41.055702,-2.124086,-0.251953,0.071777,-1.006348,-0.585987,1.098209,3.738908,-144.399707,0.617711,215.600293,0.000000,1.271240,-0.245605,-1.687744,0.012017,-0.251953,0.071777,-1.006348,199.600000,852.000000,26.664444,11722.000000,35.000000,-65.733333,1616.000000,20.391111,-8377.000000,35.000000
00016739,0,0,0,64.000000,12871.000000,1181.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,-2.000000,127.000000,0,323.441311,323.441311,1.044245,-36.558689,-2.007528,-0.264404,0.029541,-0.940186,-0.585008,1.158771,3.273067,-132.128234,0.391414,227.871766,0.000000,-0.205811,0.533447,-0.173828,0.013184,-0.264404,0.029541,-0.940186,206.466667,862.000000,26.733333,12000.000000,35.000000,-43.800000,1666.000000,20.368889,-4971.000000,35.000000
00016762,0,0,0,64.000000,12871.000000,1181.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0.000000,-2.000000,127.000000,0,328.294214,328.294214,1.184308,-31.705786,-1.971271,-0.057617,0.055420,-0.749023,-0.585256,1.138201,3.001428,-136.473559,0.510891,223.526441,0.000000,-0.668945,-0.333740,-1.135254,0.013671,-0.057617,0.055420,-0.749023,204.266667,864.000000,26.802222,11778.000000,35.000000,-60.600000,1621.000000,20.354444,-5698.000000,35.000000
00016782,0,0,0,64.000000,12871.000000,1181.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0.000000,-2.000000,127.000000,0,333.338139,333.338139,1.489983,-26.661861,-1.857897,0.054443,0.155762,-0.863037,-0.582800,1.216234,2.073762,-118.536212,-0.109055,241.463788,0.000000,-0.194092,0.919434,-1.143555,0.015200,0.054443,0.155762,-0.863037,202.933333,839.000000,26.902222,11692.000000,35.000000,-85.800000,998.000000,20.318889,-6844.000000,35.000000
00016805,0,0,0,64.000000,12871.000000,1181.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0.000000,0.000000,127.000000,0,341.213557,341.213557,1.849277,-18.786443,-1.791506,0.095703,0.065430,-1.405273,-0.577473,1.242103,2.124202,-111.823037,-0.274841,248.176963,0.000000,0.589844,0.080811,-1.097412,0.017386,0.095703,0.065430,-1.405273,209.600000,831.000000,26.971111,11802.000000,35.000000,-132.400000,1012.000000,20.280000,-9597.000000,35.000000
00016825,0,0,0,64.000000,12871.000000,1181.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0.000000,0.000000,127.000000,0,346.595098,346.595098,2.061896,-13.404902,-1.715594,-0.195801,0.033691,-0.754883,-0.575060,1.262639,1.509804,-106.484213,-0.493290,253.515787,0.000000,-0.970947,-0.352295,-1.045166,0.017386,-0.195801,0.033691,-0.754883,201.933333,824.000000,27.038889,11784.000000,35.000000,-134.400000,1005.000000,20.234444,-9911.000000,35.000000
00016848,0,0,0,64.000000,12871.000000,1181.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0.000000,0.000000,127.000000,0,352.219151,352.219151,2.052443,-7.780849,-1.507651,-0.131836,-0.018311,-1.253906,-0.570031,1.288695,1.546282,-99.476583,-0.757063,260.523417,0.000000,0.569092,-0.629639,-1.258789,0.019730,-0.131836,-0.018311,-1.253906,195.333333,816.000000,27.106667,11710.000000,35.000000,-132.733333,1043.000000,20.191111,-9930.000000,35.000000
00016868,0,0,0,64.000000,12871.000000,1181.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,-2.000000,127.000000,0,358.068108,358.068108,2.253320,-1.931892,-1.318167,0.461426,-0.042480,-1.275146,-0.566492,1.309087,1.345694,-93.642659,-1.047401,266.357341,0.000000,-0.396729,0.593506,-0.835938,0.019730,0.461426,-0.042480,-1.275146,196.066667,897.000000,27.171111,11827.000000,35.000000,-141.600000,952.000000,20.144444,-9948.000000,35.000000
00016891,0,0,0,64.000000,12871.000000,1181.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0.000000,0.000000,127.000000,0,4.064999,364.064999,2.580480,4.064999,-1.058591,0.096680,0.060791,-1.046875,-0.560889,1.332786,1.064459,-86.269879,-1.103122,273.730121,0.000000,0.257324,-0.270996,-0.886963,0.022222,0.096680,0.060791,-1.046875,199.800000,945.000000,27.237778,11778.000000,35.000000,-152.400000,900.000000,20.093333,-9924.000000,35.000000
00016911,0,0,0,64.000000,12871.000000,1181.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0.000000,-3.000000,127.000000,0,10.136859,370.136859,2.562932,10.136859,-0.714275,0.142334,0.028320,-1.263672,-0.555804,1.351897,1.104508,-80.174366,-1.544790,279.825634,0.000000,-0.408936,-0.138916,-0.938965,0.022222,0.142334,0.028320,-1.263672,193.200000,983.000000,27.303333,11784.000000,35.000000,-150.266667,720.000000,20.042222,-9234.000000,35.000000
00016931,0,0,0,64.000000,12871.000000,1181.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,-9.000000,127.000000,0,19.491228,379.491228,2.882407,19.491228,-0.386090,-0.045410,0.261475,-0.784424,-0.549552,1.386219,0.782878,-69.288335,-2.006547,290.711665,0.000000,-0.955811,0.696289,-1.287598,0.024851,-0.045410,0.261475,-0.784424,192.000000,1030.000000,27.400000,11716.000000,35.000000,-167.866667,552.000000,19.962222,-10047.000000,35.000000
00016954,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,-9.000000,127.000000,0,25.856055,385.856055,2.695111,25.856055,0.014058,0.128662,-0.180664,-1.130859,-0.554732,1.362272,1.274285,-76.998444,-1.674824,283.001556,0.000000,1.160156,-0.063721,-1.937744,0.025188,0.128662,-0.180664,-1.130859,191.400000,1084.000000,27.463333,11796.000000,35.000000,-168.666667,480.000000,19.906667,-9831.000000,35.000000
00016974,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0.000000,-7.000000,127.000000,0,32.221213,392.221213,2.570966,32.221213,0.408920,-0.002441,0.023682,-0.512939,-0.539785,1.426829,1.233365,-54.924618,-2.742497,305.075382,0.000000,-1.220215,0.106934,-0.824951,0.027601,-0.002441,0.023682,-0.512939,192.666667,1118.000000,27.527778,11778.000000,35.000000,-174.866667,397.000000,19.848889,-9899.000000,35.000000
00017001,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0.000000,-7.000000,127.000000,0,38.628956,398.628956,2.651262,38.628956,0.783458,0.614746,-0.118408,-1.516602,-0.545729,1.404896,1.072391,-62.812325,-2.301314,297.187675,0.000000,-0.084717,-0.511719,-0.932861,0.027952,0.614746,-0.118408,-1.516602,195.266667,1092.000000,27.593333,11809.000000,35.000000,-180.333333,346.000000,19.791111,-10016.000000,35.000000
00017021,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,0.000000,-8.000000,0,45.005224,405.005224,2.802384,45.005224,1.064329,-0.040039,0.196045,-0.590332,-0.527208,1.462641,1.392196,-40.491827,-3.417699,319.508173,0.000000,0.063232,0.600098,-1.559814,0.030468,-0.040039,0.196045,-0.590332,189.200000,1141.000000,27.686667,11765.000000,35.000000,-185.933333,271.000000,19.700000,-10034.000000,35.000000
00017044,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,0.000000,0.000000,0,54.786314,414.786314,2.636820,54.786314,1.639118,-0.093506,-0.048828,-1.553955,-0.518199,1.487417,2.122626,-29.042364,-3.825877,330.957636,0.000000,0.046875,-0.033936,-1.012939,0.033444,-0.093506,-0.048828,-1.553955,97.200000,904.000000,27.740000,3419.000000,35.000000,-72.666667,1032.000000,19.655556,1509.000000,35.000000
00017064,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,0.000000,0.000000,0,61.169813,421.169813,2.304790,61.169813,1.960912,-0.155029,-0.083740,-0.872070,-0.511742,1.500650,2.367621,-22.572937,-3.999740,337.427063,0.000000,0.382812,-1.077148,-1.360840,0.033444,-0.155029,-0.083740,-0.872070,53.666667,465.000000,27.760000,2279.000000,35.000000,-23.333333,1201.000000,19.648889,1675.000000,35.000000
00017087,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,0.000000,0.000000,0,67.182905,427.182905,2.333838,67.182905,2.162563,0.413086,0.020752,-0.841553,-0.505015,1.519664,2.276834,-14.887722,-4.264261,345.112278,0.000000,-0.790283,-0.489990,-0.891357,0.036523,0.413086,0.020752,-0.841553,43.866667,10.000000,27.775556,2113.000000,35.000000,-23.333333,1115.000000,19.648889,1799.000000,35.000000
00017107,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,0.000000,0.000000,0,72.531881,432.531881,2.546748,72.531881,2.364347,0.218994,-0.150879,-0.783447,-0.500221,1.532419,2.270996,-9.542024,-4.417558,350.457976,0.000000,-0.994629,0.026855,-0.569092,0.036523,0.218994,-0.150879,-0.783447,40.800000,0.000000,27.790000,2002.000000,35.000000,-22.400000,607.000000,19.648889,1793.000000,35.000000
00017127,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,0.000000,0.000000,0,77.140498,437.140498,2.254627,77.140498,2.483198,0.266846,0.057861,-1.171631,-0.513958,1.498770,2.999890,-3.520669,-4.551179,356.479331,0.000000,0.453369,-1.261475,-1.077148,0.039689,0.266846,0.057861,-1.171631,44.733333,0.000000,27.804444,2051.000000,35.000000,-22.400000,643.000000,19.648889,1799.000000,35.000000
00017150,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,0.000000,0.000000,0,80.735600,440.735600,2.130661,80.735600,2.450959,0.090576,0.034912,-1.042725,-0.513958,1.498770,3.247235,0.144160,-4.588484,0.144160,0.000000,0.145752,-1.381836,-1.143311,0.039689,0.090576,0.034912,-1.042725,51.333333,0.000000,27.820000,2144.000000,35.000000,-17.333333,676.000000,19.648889,1799.000000,35.000000
00017170,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,20.000000,0.000000,0.000000,0.000000,0,84.613968,444.613968,2.222567,84.613968,2.228385,0.256348,0.358643,-1.149902,-0.513958,1.498770,3.115035,4.751372,-4.566314,4.751372,0.000000,0.522217,-0.275391,-1.315674,0.042937,0.256348,0.358643,-1.149902,51.000000,0.000000,27.846667,2156.000000,35.000000,-18.400000,681.000000,19.648889,1799.000000,35.000000
00017204,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,21.000000,0.000000,0.000000,0.000000,0,87.561926,447.561926,2.370655,87.561926,1.881192,0.158936,0.213867,-0.791016,-0.513958,1.498770,3.090963,8.140920,-4.498919,8.140920,0.000000,-0.018066,-0.892822,-0.893066,0.046260,0.158936,0.213867,-0.791016,41.133333,0.000000,27.875556,1897.000000,35.000000,0.000000,713.000000,19.648889,1706.000000,35.000000
00017240,0,0,0,64.000000,12720.000000,2337.000000,22.000000,0,0,0,0,0,0,0,0,0,0,0,0,17.000000,0.000000,0.000000,0.000000,0,88.433739,448.433739,2.354785,88.433739,1.726965,0.193604,0.216064,-1.100830,-0.513958,1.498770,2.833980,7.131670,-4.502348,7.131670,0.000000,0.681885,-0.844971,-0.960693,0.047526,0.193604,0.216064,-1.100830,37.066667,10.000000,27.887778,1873.000000,35.000000,0.000000,647.000000,19.648889,1793.000000,35.000000
