time,comp_dis,comp_auto,comp_conn,batt_cap,batt_volt,batt_cur,batt_temp,mas_dn,mas_up,mas_lt,mas_rt,mas_a,mas_b,mas_x,mas_y,mas_lx,mas_ly,mas_rx,mas_ry,imu_cal,imu_hdg,imu_rot,imu_euler_pitch,imu_euler_yaw,imu_euler_roll,imu_acc_x,imu_acc_y,imu_acc_z,gps_x,gps_y,gps_pitch,gps_yaw,gps_roll,gps_hdg,gps_rot,gps_acc_x,gps_acc_y,gps_acc_z,gps_error,gps_gyro_x,gps_gyro_y,gps_gyro_z,left_vel,left_cur,left_pos,left_volt,left_temp,right_vel,right_cur,right_pos,right_volt,right_temp
00018088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.695803,2.695803,1.554689,2.695803,-2.051139,-0.014404,0.041992,-0.964355,0.159091,1.321162,8.230432,-91.130091,2.231697,268.869909,0.000000,-0.094238,-0.016113,-0.602295,0.010184,-0.014404,0.041992,-0.964355,90.200000,245.000000,16.018889,4940.000000,35.000000,85.600000,187.000000,15.857778,4959.000000,35.000000
00018108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.694571,2.694571,1.709414,2.694571,-2.103062,-0.024170,0.019043,-0.999023,0.173226,1.325508,8.057196,-91.141908,2.230821,268.858092,0.000000,-0.054199,-0.083740,-1.377930,0.010184,-0.024170,0.019043,-0.999023,92.600000,237.000000,16.048889,4946.000000,35.000000,87.666667,181.000000,15.886667,4959.000000,35.000000
00018131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.681764,2.681764,1.531943,2.681764,-2.010844,-0.038574,0.038086,-1.135742,0.130085,1.316711,7.734251,-91.201959,2.317342,268.798041,0.000000,-0.166016,0.141602,-0.890381,0.008956,-0.038574,0.038086,-1.135742,89.200000,223.000000,16.078889,4940.000000,35.000000,88.800000,177.000000,15.916667,4959.000000,35.000000
00018151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.678431,2.678431,1.517585,2.678431,-2.174091,0.061768,0.057861,-0.841309,0.178883,1.329074,7.772022,-91.198680,2.247096,268.801320,0.000000,0.556641,0.008057,-0.882812,0.010016,0.061768,0.057861,-0.841309,90.933333,223.000000,16.110000,4946.000000,35.000000,89.400000,164.000000,15.945556,4959.000000,35.000000
00018171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.674084,2.674084,1.333397,2.674084,-2.092488,0.003662,0.038574,-1.188721,0.202479,1.335951,7.749426,-91.174904,2.192301,268.825096,0.000000,0.476074,0.191895,-1.112305,0.009910,0.003662,0.038574,-1.188721,87.600000,234.000000,16.154444,4946.000000,35.000000,89.066667,157.000000,15.990000,4959.000000,35.000000
00018194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.673620,2.673620,1.213737,2.673620,-2.031554,-0.018066,0.071045,-0.945068,0.225530,1.342899,7.775617,-91.187759,2.182933,268.812241,0.000000,0.318359,0.185303,-0.940430,0.009910,-0.018066,0.071045,-0.945068,90.000000,244.000000,16.198889,4940.000000,35.000000,86.800000,161.000000,16.034444,4959.000000,35.000000
00018225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.683774,2.683774,1.178511,2.683774,-1.922147,0.050537,-0.054932,-0.872803,0.243984,1.331111,7.701867,-91.032338,2.146417,268.967662,0.000000,0.021973,0.009521,-0.759521,0.009847,0.050537,-0.054932,-0.872803,89.733333,239.000000,16.243333,4946.000000,35.000000,88.333333,164.000000,16.078889,4959.000000,35.000000
00018260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.690831,2.690831,1.214585,2.690831,-1.815251,0.068359,0.026123,-1.014160,0.254300,1.335960,7.653304,-90.972895,2.136029,269.027105,0.000000,0.346191,0.029053,-1.106934,0.009813,0.068359,0.026123,-1.014160,92.333333,238.000000,16.274444,4940.000000,35.000000,88.400000,162.000000,16.107778,4959.000000,35.000000
00018280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.695478,2.695478,1.098128,2.695478,-1.876567,-0.078369,0.029541,-0.972900,0.269370,1.340539,7.527528,-90.988358,2.144821,269.011642,0.000000,-0.232422,-0.111084,-1.101318,0.009813,-0.078369,0.029541,-0.972900,89.200000,238.000000,16.304444,4946.000000,35.000000,88.266667,160.000000,16.137778,4959.000000,35.000000
00018303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.695446,2.695446,1.091981,2.695446,-1.828090,0.005615,0.063721,-1.033691,0.278935,1.328909,7.583385,-90.897100,1.974532,269.102900,0.000000,-0.027588,0.178955,-0.936768,0.009798,0.005615,0.063721,-1.033691,89.666667,235.000000,16.334444,4940.000000,35.000000,88.133333,162.000000,16.167778,4959.000000,35.000000
00018323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.708094,2.708094,0.989308,2.708094,-1.836550,0.002441,0.026611,-0.918213,0.293615,1.332961,7.566251,-90.853571,1.986837,269.146429,0.000000,-0.018066,0.041260,-1.019531,0.009798,0.002441,0.026611,-0.918213,89.200000,236.000000,16.364444,4940.000000,35.000000,87.866667,162.000000,16.196667,4953.000000,35.000000
00018343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.712556,2.712556,0.796031,2.712556,-1.723597,-0.084229,-0.022217,-1.080811,0.300708,1.341598,7.503308,-90.819516,1.992324,269.180484,0.000000,0.094971,0.406982,-0.948486,0.009793,-0.084229,-0.022217,-1.080811,88.066667,245.000000,16.408889,4940.000000,35.000000,87.733333,164.000000,16.241111,4953.000000,35.000000
00018366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.745701,2.745701,0.818336,2.745701,-1.667047,-0.001709,0.005371,-0.924316,0.314990,1.346628,7.495398,-90.779341,2.048347,269.220659,0.000000,0.000244,-0.203125,-0.890869,0.009793,-0.001709,0.005371,-0.924316,88.000000,257.000000,16.438889,4934.000000,35.000000,87.333333,172.000000,16.270000,4946.000000,35.000000
00018386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.774902,2.774902,0.757087,2.774902,-1.719409,0.026367,0.053711,-1.161621,0.329449,1.351580,7.609020,-90.738701,2.017086,269.261299,0.000000,0.301758,0.209229,-0.906494,0.009793,0.026367,0.053711,-1.161621,88.000000,257.000000,16.467778,4940.000000,35.000000,86.266667,177.000000,16.298889,4953.000000,35.000000
00018409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.811149,2.811149,0.762821,2.811149,-1.570194,-0.004639,-0.015625,-1.018066,0.281562,1.341403,7.421044,-90.783514,2.080044,269.216486,0.000000,-0.241211,-0.187012,-0.982910,0.008719,-0.004639,-0.015625,-1.018066,90.800000,255.000000,16.496667,4934.000000,35.000000,87.266667,186.000000,16.327778,4946.000000,35.000000
00018429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.830720,2.830720,0.632832,2.830720,-1.599656,0.054932,0.076904,-0.972656,0.329405,1.355769,7.615987,-90.641146,2.020915,269.358854,0.000000,0.493896,0.231445,-0.886719,0.009793,0.054932,0.076904,-0.972656,90.000000,248.000000,16.527778,4940.000000,35.000000,88.600000,186.000000,16.356667,4959.000000,35.000000
00018449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.844970,2.844970,0.710444,2.844970,-1.564608,0.052246,-0.024902,-0.938477,0.344160,1.360627,7.441439,-90.659956,2.035854,269.340044,0.000000,-0.266357,0.182129,-1.137207,0.009793,0.052246,-0.024902,-0.938477,89.933333,244.000000,16.556667,4940.000000,35.000000,88.400000,173.000000,16.386667,4959.000000,35.000000
00018472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,0.000000,0,2.864270,2.864270,0.691929,2.864270,-1.577572,-0.035400,0.007568,-0.963135,0.354193,1.346802,7.536914,-90.548569,1.915801,269.451431,0.000000,0.347656,0.213867,-0.643311,0.009796,-0.035400,0.007568,-0.963135,88.600000,239.000000,16.587778,4940.000000,35.000000,86.733333,169.000000,16.415556,4959.000000,35.000000
00018492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,5.000000,0,2.907062,2.907062,0.675101,2.907062,-1.561612,0.017334,-0.023193,-0.971680,0.319993,1.341343,7.562514,-90.547791,1.942923,269.452209,0.000000,0.110352,-0.013184,-1.309082,0.009093,0.017334,-0.023193,-0.971680,91.066667,236.000000,16.616667,4940.000000,35.000000,89.000000,165.000000,16.445556,4959.000000,35.000000
00018512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,7.000000,0,2.953768,2.953768,0.936417,2.953768,-1.633188,0.010498,0.062012,-0.932861,0.384800,1.361032,7.350813,-90.475172,1.962223,269.524828,0.000000,0.080566,0.135254,-1.117188,0.009797,0.010498,0.062012,-0.932861,93.600000,269.000000,16.663333,5359.000000,35.000000,84.400000,146.000000,16.487778,4528.000000,35.000000
00018535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,14.000000,0,3.001391,3.001391,0.837344,3.001391,-1.545707,0.055176,0.016602,-0.937500,0.392811,1.366639,7.455747,-90.427067,1.943909,269.572933,0.000000,0.228760,0.177734,-0.757812,0.009799,0.055176,0.016602,-0.937500,97.133333,310.000000,16.696667,5556.000000,35.000000,82.266667,124.000000,16.516667,4404.000000,35.000000
00018555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,14.000000,0,3.073222,3.073222,0.834149,3.073222,-1.524073,0.030029,-0.049072,-0.982666,0.407318,1.371683,7.357506,-90.345467,1.939965,269.654533,0.000000,0.015381,0.328369,-1.214111,0.009799,0.030029,-0.049072,-0.982666,101.533333,390.000000,16.730000,6074.000000,35.000000,74.800000,75.000000,16.542222,3862.000000,35.000000
00018582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,17.000000,0,3.209924,3.209924,1.087022,3.209924,-1.507950,0.072754,-0.005371,-0.934570,0.415436,1.368540,7.237262,-90.143395,1.938813,269.856605,0.000000,0.086670,0.006104,-0.954346,0.009800,0.072754,-0.005371,-0.934570,102.333333,439.000000,16.764444,6148.000000,35.000000,70.800000,54.000000,16.566667,3727.000000,35.000000
00018602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,17.000000,0,3.398101,3.398101,1.311053,3.398101,-1.483326,0.133789,0.054443,-1.143066,0.430644,1.373565,7.221712,-89.930697,1.924323,270.069303,0.000000,0.088135,0.180420,-0.858154,0.009800,0.133789,0.054443,-1.143066,105.133333,487.000000,16.798889,6295.000000,35.000000,67.533333,46.000000,16.590000,3610.000000,35.000000
00018622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,24.000000,0,3.652788,3.652788,1.474355,3.652788,-1.411412,0.028564,-0.055420,-0.904297,0.442427,1.381722,7.100733,-89.501522,1.952682,270.498478,0.000000,0.030518,0.441162,-0.814453,0.009799,0.028564,-0.055420,-0.904297,109.866667,501.000000,16.852222,6425.000000,35.000000,63.533333,68.000000,16.622222,3437.000000,35.000000
00018645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,32.000000,0,4.103535,4.103535,1.417588,4.103535,-1.228149,0.050293,-0.020020,-1.103516,0.418845,1.361795,7.035038,-89.701339,1.873260,270.298661,0.000000,0.445557,-0.331787,-1.311523,0.008723,0.050293,-0.020020,-1.103516,116.466667,550.000000,16.888889,7053.000000,35.000000,57.266667,44.000000,16.642222,2914.000000,35.000000
00018665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,4.419734,4.419734,1.568715,4.419734,-1.243190,0.152344,0.109375,-0.887207,0.464709,1.375538,6.980794,-88.745112,1.849338,271.254888,0.000000,-0.431641,0.329834,-0.766357,0.009798,0.152344,0.109375,-0.887207,124.533333,620.000000,16.928889,7644.000000,35.000000,54.466667,30.000000,16.661111,2458.000000,35.000000
00018688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,4.858837,4.858837,1.646934,4.858837,-1.361744,-0.033691,0.043701,-1.175293,0.435539,1.358122,6.972354,-89.123730,1.812216,270.876270,0.000000,0.414551,-0.050781,-1.311768,0.008392,-0.033691,0.043701,-1.175293,127.400000,700.000000,16.971111,7977.000000,35.000000,46.400000,0.000000,16.681111,2076.000000,35.000000
00018708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,5.529816,5.529816,1.477970,5.529816,-1.231864,-0.064453,0.033447,-1.059082,0.486906,1.373769,6.913096,-87.331195,1.875688,272.668805,0.000000,0.330322,-0.032715,-0.620605,0.009797,-0.064453,0.033447,-1.059082,127.733333,739.000000,17.014444,8013.000000,35.000000,49.066667,0.000000,16.696667,2070.000000,35.000000
00018728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,6.473603,6.473603,1.296287,6.473603,-1.092431,-0.090576,0.044434,-1.103760,0.500550,1.379014,6.760959,-86.346917,1.911867,273.653083,0.000000,0.118896,0.201172,-1.368408,0.009797,-0.090576,0.044434,-1.103760,132.933333,704.000000,17.057778,8039.000000,35.000000,50.666667,0.000000,16.714444,2070.000000,35.000000
00018751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,7.630625,7.630625,1.228588,7.630625,-0.984930,-0.057617,-0.063232,-0.973145,0.503754,1.360846,6.588677,-85.054181,1.867847,274.945819,0.000000,0.112793,0.239258,-0.900879,0.009795,-0.057617,-0.063232,-0.973145,137.266667,655.000000,17.103333,8063.000000,35.000000,50.933333,0.000000,16.731111,2070.000000,35.000000
00018771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,8.970575,8.970575,1.044417,8.970575,-0.931127,-0.028564,0.012939,-0.882568,0.510383,1.363369,6.528161,-84.351149,1.916060,275.648851,0.000000,-0.178467,0.117920,-1.123779,0.009795,-0.028564,0.012939,-0.882568,139.200000,584.000000,17.148889,8063.000000,35.000000,45.933333,0.000000,16.747778,2039.000000,35.000000
00018791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,11.247647,11.247647,1.041351,11.247647,-0.866040,-0.015625,0.037354,-1.265381,0.525176,1.352749,6.270339,-81.697040,1.892434,278.302960,0.000000,-0.550049,0.086670,-1.709961,0.009794,-0.015625,0.037354,-1.265381,139.533333,533.000000,17.217778,8076.000000,35.000000,44.600000,0.000000,16.770000,2027.000000,35.000000
00018814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,12.909022,12.909022,1.114281,12.909022,-0.899128,0.005371,0.078125,-0.860596,0.500634,1.317903,6.568321,-84.053169,1.599865,275.946831,0.000000,0.919678,0.001221,-0.680420,0.009794,0.005371,0.078125,-0.860596,141.266667,513.000000,17.265556,8076.000000,35.000000,42.733333,0.000000,16.783333,1983.000000,35.000000
00018834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,14.661408,14.661408,1.062232,14.661408,-0.942034,-0.210693,0.025879,-0.714355,0.546069,1.326228,5.993412,-77.776594,1.804643,282.223406,0.000000,0.023926,0.019043,-0.915771,0.009793,-0.210693,0.025879,-0.714355,144.333333,479.000000,17.312222,8088.000000,35.000000,39.733333,0.000000,16.797778,1940.000000,35.000000
00018857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,35.000000,0,16.480086,16.480086,0.996806,16.480086,-1.087460,0.021973,0.077637,-1.243896,0.523684,1.302001,6.153354,-80.582012,1.573974,279.417988,0.000000,-0.698486,-0.008545,-1.445557,0.009793,0.021973,0.077637,-1.243896,140.200000,472.000000,17.360000,8082.000000,35.000000,37.333333,0.000000,16.810000,1842.000000,35.000000
00018877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,18.360611,18.360611,1.006572,18.360611,-1.211437,0.134521,0.156738,-0.569336,0.572989,1.305061,5.875091,-73.448002,1.817184,286.551998,0.000000,0.531006,-0.306152,-0.686035,0.009793,0.134521,0.156738,-0.569336,140.933333,495.000000,17.406667,8156.000000,35.000000,34.800000,0.000000,16.822222,1731.000000,35.000000
00018897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,20.334149,20.334149,1.136362,20.334149,-1.314387,-0.040039,0.039307,-1.125488,0.542602,1.300681,5.971245,-76.194093,1.702922,283.805907,0.000000,0.624512,-0.231445,-0.997070,0.008388,-0.040039,0.039307,-1.125488,145.333333,521.000000,17.454444,8100.000000,35.000000,33.333333,0.000000,16.833333,1762.000000,35.000000
00018920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,22.364003,22.364003,1.145985,22.364003,-1.431935,0.057617,0.187256,-0.961426,0.585187,1.302380,5.507189,-68.950568,1.936512,291.049432,0.000000,-0.287109,0.102783,-1.181152,0.009792,0.057617,0.187256,-0.961426,139.000000,525.000000,17.501111,8076.000000,35.000000,32.000000,0.000000,16.843333,1768.000000,35.000000
00018940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,35.000000,0,24.478342,24.478342,1.142873,24.478342,-1.392637,0.085449,0.011719,-1.172119,0.597021,1.302774,5.371453,-66.800971,2.009177,293.199029,0.000000,-0.769531,-0.157471,-1.011475,0.009792,0.085449,0.011719,-1.172119,144.333333,501.000000,17.547778,8082.000000,35.000000,30.533333,0.000000,16.854444,1768.000000,35.000000
00018963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,35.000000,0,26.600125,26.600125,1.269171,26.600125,-1.506376,-0.019287,0.084717,-1.075439,0.588807,1.313406,5.209292,-64.717422,2.040939,295.282578,0.000000,0.827393,-0.275879,-1.188232,0.009790,-0.019287,0.084717,-1.075439,146.733333,487.000000,17.595556,8173.000000,35.000000,30.066667,0.000000,16.864444,1688.000000,35.000000
00018983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,28.751884,28.751884,1.331292,28.751884,-1.636352,-0.019775,0.171387,-0.843750,0.578149,1.264390,5.662384,-67.703171,1.682027,292.296829,0.000000,0.061035,0.145752,-1.030518,0.008387,-0.019775,0.171387,-0.843750,145.400000,441.000000,17.645556,8242.000000,35.000000,29.600000,0.000000,16.874444,1645.000000,35.000000
00019003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,30.937733,30.937733,1.453087,30.937733,-1.757490,0.135254,0.084961,-1.218018,0.620874,1.254589,5.119378,-59.624000,1.875863,300.376000,0.000000,0.071045,0.102783,-0.990479,0.009788,0.135254,0.084961,-1.218018,147.266667,412.000000,17.718889,8113.000000,35.000000,29.266667,0.000000,16.888889,1743.000000,35.000000
00019030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,34.265094,34.265094,1.569655,34.265094,-1.850803,-0.061768,0.069580,-1.132568,0.607846,1.290543,4.581399,-56.489100,1.995685,303.510900,0.000000,0.321289,-0.307861,-1.151855,0.009786,-0.061768,0.069580,-1.132568,145.400000,415.000000,17.767778,8093.000000,35.000000,29.400000,2.000000,16.898889,1756.000000,35.000000
00019050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,36.485002,36.485002,1.440709,36.485002,-1.851240,0.130615,0.209961,-0.835693,0.618288,1.289333,4.442273,-54.276443,1.870297,305.723557,0.000000,-0.426514,0.709717,-1.300537,0.009786,0.130615,0.209961,-0.835693,145.866667,407.000000,17.816667,8100.000000,35.000000,29.200000,4.000000,16.907778,1749.000000,35.000000
00019070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,38.720674,38.720674,1.517147,38.720674,-1.875037,0.180908,0.003662,-1.132324,0.630287,1.288806,4.732540,-51.377373,2.065174,308.622627,0.000000,0.572754,-0.492676,-0.917969,0.011389,0.180908,0.003662,-1.132324,144.800000,394.000000,17.865556,8125.000000,35.000000,27.133333,9.000000,16.917778,1756.000000,35.000000
00019093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,40.907537,40.907537,1.831576,40.907537,-1.993285,-0.022461,0.140137,-1.381104,0.639778,1.288649,4.095320,-49.242519,2.063660,310.757481,0.000000,-1.249756,-0.175049,-1.390625,0.011389,-0.022461,0.140137,-1.381104,147.333333,386.000000,17.914444,8100.000000,35.000000,27.800000,12.000000,16.926667,1749.000000,35.000000
00019113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,43.086993,43.086993,1.666736,43.086993,-2.080097,-0.086914,0.046631,-0.852051,0.644478,1.303767,4.267875,-47.110185,2.156566,312.889815,0.000000,0.888428,-0.608154,-1.049316,0.010821,-0.086914,0.046631,-0.852051,146.200000,386.000000,17.986667,8106.000000,35.000000,27.733333,23.000000,16.941111,1749.000000,35.000000
00019136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,35.000000,0,46.358684,46.358684,1.748695,46.358684,-2.331700,0.018311,0.067139,-1.107666,0.659077,1.303541,3.955690,-43.884788,2.214736,316.115212,0.000000,0.157715,-0.483887,-1.363770,0.010821,0.018311,0.067139,-1.107666,146.000000,394.000000,18.035556,8106.000000,35.000000,27.800000,25.000000,16.950000,1756.000000,35.000000
00019156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,48.519856,48.519856,1.911324,48.519856,-2.336102,0.098145,0.255127,-0.969482,0.650256,1.324593,3.644561,-41.881603,2.224170,318.118397,0.000000,0.424072,-0.171631,-0.704346,0.010438,0.098145,0.255127,-0.969482,146.533333,391.000000,18.085556,8186.000000,35.000000,27.533333,21.000000,16.958889,1657.000000,35.000000
00019176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,50.687251,50.687251,1.870004,50.687251,-2.405228,0.099854,0.176514,-0.819336,0.658843,1.324984,3.437309,-39.746223,2.182768,320.253777,0.000000,0.172852,0.310059,-1.033447,0.010438,0.099854,0.176514,-0.819336,147.466667,387.000000,18.134444,8137.000000,35.000000,25.800000,16.000000,16.967778,1725.000000,35.000000
00019199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,53.901462,53.901462,2.077444,53.901462,-2.531067,0.038086,0.117432,-0.944092,0.661058,1.339460,3.048053,-36.697199,2.149585,323.302801,0.000000,0.205566,-0.073975,-1.034180,0.010180,0.038086,0.117432,-0.944092,146.333333,397.000000,18.207778,8106.000000,35.000000,27.266667,23.000000,16.981111,1749.000000,35.000000
00019227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,34.000000,0,57.108072,57.108072,2.249350,57.108072,-2.590753,-0.101318,0.093018,-0.910400,0.667642,1.352262,2.504258,-33.149582,2.057784,326.850418,0.000000,-0.015869,-0.414062,-1.158203,0.010012,-0.101318,0.093018,-0.910400,146.200000,421.000000,18.280000,8100.000000,35.000000,27.333333,38.000000,16.995556,1749.000000,35.000000
00019260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.000000,0.000000,0.000000,26.000000,0,59.247783,59.247783,2.324604,59.247783,-2.674080,0.029785,0.146240,-0.899414,0.657755,1.350673,2.788023,-35.812024,2.141093,324.187976,0.000000,0.410400,0.070312,-0.634277,0.010200,0.029785,0.146240,-0.899414,145.466667,425.000000,18.327778,8106.000000,35.000000,27.666667,38.000000,17.004444,1749.000000,35.000000
